,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score,retweets_n,likes_n,engagement_score,clean_tweets,tweet_tokens,pos,nouns,irrelevance,engagement,sentiment_score
781,"learning mysql and mariadb
https://www.shroffpublishers.com/books/9789352131013/ …
@iiit_hyderabad @iiitb_official @iiitfriends @mysql_community @accenture @capgeminiindia @infosys @tcs @nttdataservices #mysql #database #mariadbpic.twitter.com/mufugjjxdf",Shroff Publishers,1147020792544186368,2019-07-05 05:54:02,"['mysql', 'Database', 'MariaDBpic']",shroffpub,0.0,0.0,,0.0,Neutral,3,0.0,0.0,0.0,Learning MySQL And MariaDB … @iiit_hyderabad @IIITB_official @IIITfriends @mysql_community @Accenture @CapgeminiIndia @Infosys @TCS @NTTDATAServices #mysql #Database #MariaDBpic.twitter.com/muFUGJjXdF,"['learning', 'mysql', 'mariadb', 'iiit_hyderabad', 'iiitb_official', 'iiitfriends', 'mysql_community', 'accenture', 'capgeminiindia', 'infosys', 'tcs', 'nttdataservices', 'mysql', 'database', 'mariadbpic', 'twitter', 'com', 'mufugjjxdf']","[('learning', 'VBG'), ('mysql', 'NN'), ('mariadb', 'NN'), ('iiit_hyderabad', 'VBP'), ('iiitb_official', 'JJ'), ('iiitfriends', 'NNS'), ('mysql_community', 'NN'), ('accenture', 'VBP'), ('capgeminiindia', 'NN'), ('infosys', 'NN'), ('tcs', 'NN'), ('nttdataservices', 'NNS'), ('mysql', 'VBP'), ('database', 'NN'), ('mariadbpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('mufugjjxdf', 'NN')]","['mysql', 'mariadb', 'iiitfriends', 'mysql_community', 'capgeminiindia', 'infosys', 'tcs', 'nttdataservices', 'database', 'mariadbpic', 'twitter', 'com', 'mufugjjxdf']",0,0,3
782,"in search of certainty, 2nd edition by mark burgess
https://www.shroffpublishers.com/books/9789352133987/ …
@techcrunch @techfounderchat @techreview @tcs @infosys @accentureai @capgeminiindia @iiit_hyderabad @iiitb_official @xlrijamshedpur @iimahmedabad #technology #artificialintelligence #informationpic.twitter.com/asdpaaholl",Shroff Publishers,1147012448181837824,2019-07-05 05:20:52,"['technology', 'ArtificialIntelligence', 'INFORMATIONpic']",shroffpub,2.0,1.0,,0.25,Positive,4,0.0045871559633027525,0.00013118194936376755,0.28047663577271587,In Search Of Certainty 2nd Edition by Mark Burgess … @TechCrunch @TechFounderChat @techreview @TCS @Infosys @AccentureAI @CapgeminiIndia @iiit_hyderabad @IIITB_official @XLRIJamshedpur @IIMAhmedabad #technology #ArtificialIntelligence #INFORMATIONpic.twitter.com/AsDPaahoLl,"['search', 'certainty', '2nd', 'edition', 'mark', 'burgess', 'techcrunch', 'techfounderchat', 'techreview', 'tcs', 'infosys', 'accentureai', 'capgeminiindia', 'iiit_hyderabad', 'iiitb_official', 'xlrijamshedpur', 'iimahmedabad', 'technology', 'artificialintelligence', 'informationpic', 'twitter', 'com', 'asdpaaholl']","[('search', 'NN'), ('certainty', 'NN'), ('2nd', 'CD'), ('edition', 'NN'), ('mark', 'NN'), ('burgess', 'NN'), ('techcrunch', 'NN'), ('techfounderchat', 'IN'), ('techreview', 'NN'), ('tcs', 'NN'), ('infosys', 'NN'), ('accentureai', 'IN'), ('capgeminiindia', 'NN'), ('iiit_hyderabad', 'NN'), ('iiitb_official', 'JJ'), ('xlrijamshedpur', 'NNP'), ('iimahmedabad', 'NN'), ('technology', 'NN'), ('artificialintelligence', 'NN'), ('informationpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('asdpaaholl', 'NN')]","['search', 'certainty', 'edition', 'mark', 'burgess', 'techcrunch', 'techreview', 'tcs', 'infosys', 'capgeminiindia', 'iiit_hyderabad', 'xlrijamshedpur', 'iimahmedabad', 'technology', 'artificialintelligence', 'informationpic', 'twitter', 'com', 'asdpaaholl']",0,1,5
783,"abhijith (http://m.tech  2017-19) sharing his experience at iiitb
https://youtu.be/lmomkrdcsma 
#iiitb10100 #lifeatiiitb #journey #career #collegeexperience",IIIT Bangalore,1146761405724413952,2019-07-04 12:43:19,"['IIITB10100', 'LifeatIIITB', 'Journey', 'Career', 'CollegeExperience']",IIITB_official,0.0,2.0,1.0,0.4215,Positive,4,0.0,0.0002623638987275351,0.010494555949101404,Abhijith ( 2017-19 sharing his experience at IIITB #IIITB10100 #LifeatIIITB #Journey #Career #CollegeExperience,"['abhijith', '2017', '19', 'sharing', 'experience', 'iiitb', 'iiitb10100', 'lifeatiiitb', 'journey', 'career', 'collegeexperience']","[('abhijith', 'NN'), ('2017', 'CD'), ('19', 'CD'), ('sharing', 'VBG'), ('experience', 'NN'), ('iiitb', 'NN'), ('iiitb10100', 'NN'), ('lifeatiiitb', 'NN'), ('journey', 'NN'), ('career', 'NN'), ('collegeexperience', 'NN')]","['abhijith', 'experience', 'iiitb', 'iiitb10100', 'lifeatiiitb', 'journey', 'career', 'collegeexperience']",0,0,3
784,"shyam k.b (graduating student of iiitb) talking about the opportunities at iiitb
https://youtu.be/f7dpyegngek 
#iiitb10100 #lifeatiiitb #journey #career #collegeexperience",IIIT Bangalore,1146656883458990080,2019-07-04 05:47:59,"['IIITB10100', 'LifeatIIITB', 'Journey', 'Career', 'CollegeExperience']",IIITB_official,1.0,2.0,1.0,0.3818,Positive,4,0.0022935779816513763,0.0002623638987275351,0.14810923484818397,Shyam K.B (graduating student of IIITB talking about the opportunities at IIITB #IIITB10100 #LifeatIIITB #Journey #Career #CollegeExperience,"['shyam', 'k', 'b', 'graduating', 'student', 'iiitb', 'talking', 'opportunities', 'iiitb', 'iiitb10100', 'lifeatiiitb', 'journey', 'career', 'collegeexperience']","[('shyam', 'NN'), ('k', 'NN'), ('b', 'IN'), ('graduating', 'VBG'), ('student', 'NN'), ('iiitb', 'NN'), ('talking', 'VBG'), ('opportunities', 'NNS'), ('iiitb', 'VBP'), ('iiitb10100', 'JJ'), ('lifeatiiitb', 'NN'), ('journey', 'NN'), ('career', 'NN'), ('collegeexperience', 'NN')]","['shyam', 'k', 'student', 'iiitb', 'opportunities', 'lifeatiiitb', 'journey', 'career', 'collegeexperience']",0,1,3
785,dming you,Mythreyi M.,1146324341656715264,2019-07-03 07:46:35,[],MissMythreyi,0.0,1.0,,0.0,Neutral,3,0.0,0.00013118194936376755,0.005247277974550702,DMing you,['dming'],"[('dming', 'VBG')]",[],0,0,3
786,both actually. ideally in one person or one interpreter and translation agency. i understand these are quite technical tasks. could you share with me info? where you based?,KaiHH,1146316590972952576,2019-07-03 07:15:47,[],KaiHsinHung,0.0,0.0,,0.6553,Positive,5,0.0,0.0,0.0,Both actually Ideally in one person or one interpreter and translation agency I understand these are quite technical tasks Could you share with me info Where you based?,"['actually', 'ideally', 'one', 'person', 'one', 'interpreter', 'translation', 'agency', 'understand', 'quite', 'technical', 'tasks', 'could', 'share', 'info', 'based']","[('actually', 'RB'), ('ideally', 'RB'), ('one', 'CD'), ('person', 'NN'), ('one', 'CD'), ('interpreter', 'NN'), ('translation', 'NN'), ('agency', 'NN'), ('understand', 'VBP'), ('quite', 'RB'), ('technical', 'JJ'), ('tasks', 'NNS'), ('could', 'MD'), ('share', 'NN'), ('info', 'VB'), ('based', 'VBN')]","['person', 'interpreter', 'translation', 'agency', 'tasks', 'share']",0,0,5
787,"hi, i worked with agencies to get my research transcripts translated from telegu to english. are you keen on working with individuals or agency contact also helps?",Mythreyi M.,1146314285863206912,2019-07-03 07:06:37,[],MissMythreyi,0.0,2.0,,0.6249,Positive,5,0.0,0.0002623638987275351,0.010494555949101404,Hi I worked with agencies to get my research transcripts translated from Telegu to English Are you keen on working with individuals or agency contact also helps?,"['hi', 'worked', 'agencies', 'get', 'research', 'transcripts', 'translated', 'telegu', 'english', 'keen', 'working', 'individuals', 'agency', 'contact', 'also', 'helps']","[('hi', 'NN'), ('worked', 'VBD'), ('agencies', 'NNS'), ('get', 'VBP'), ('research', 'NN'), ('transcripts', 'NNS'), ('translated', 'VBD'), ('telegu', 'JJ'), ('english', 'JJ'), ('keen', 'NN'), ('working', 'VBG'), ('individuals', 'NNS'), ('agency', 'NN'), ('contact', 'NN'), ('also', 'RB'), ('helps', 'VBZ')]","['hi', 'agencies', 'research', 'transcripts', 'keen', 'individuals', 'agency', 'contact']",0,0,5
788,"shreya joshi (http://m.tech  final year) talking about life at iiitb.
#iiitb10100 #lifeatiiitb #journey #career #collegeexperiencehttps://www.youtube.com/watch?v=qdh3uh1isbo&feature=youtu.be …",IIIT Bangalore,1146025196840579072,2019-07-02 11:57:53,"['IIITB10100', 'LifeatIIITB', 'Journey', 'Career', 'CollegeExperiencehttps']",IIITB_official,0.0,1.0,1.0,0.0,Neutral,3,0.0,0.00013118194936376755,0.005247277974550702,Shreya Joshi ( final year talking about life at IIITB. #IIITB10100 #LifeatIIITB #Journey #Career # …,"['shreya', 'joshi', 'final', 'year', 'talking', 'life', 'iiitb', 'iiitb10100', 'lifeatiiitb', 'journey', 'career']","[('shreya', 'NN'), ('joshi', 'NN'), ('final', 'JJ'), ('year', 'NN'), ('talking', 'VBG'), ('life', 'NN'), ('iiitb', 'NN'), ('iiitb10100', 'NN'), ('lifeatiiitb', 'NN'), ('journey', 'NN'), ('career', 'NN')]","['shreya', 'joshi', 'year', 'life', 'iiitb', 'iiitb10100', 'lifeatiiitb', 'journey', 'career']",0,0,3
789,"vineet reddy (graduating student of 2019) sharing his wonderful journey at iiitb
https://youtu.be/jl8j2tlxjbs 
#iiitb10100 #journey #career #collegeexperience",IIIT Bangalore,1145947530619789312,2019-07-02 06:49:16,"['IIITB10100', 'Journey', 'Career', 'CollegeExperience']",IIITB_official,0.0,3.0,1.0,0.7579,Positive,5,0.0,0.0003935458480913026,0.015741833923652103,Vineet Reddy (graduating student of 2019 sharing his wonderful journey at IIITB #IIITB10100 #Journey #Career #CollegeExperience,"['vineet', 'reddy', 'graduating', 'student', '2019', 'sharing', 'wonderful', 'journey', 'iiitb', 'iiitb10100', 'journey', 'career', 'collegeexperience']","[('vineet', 'NN'), ('reddy', 'NN'), ('graduating', 'VBG'), ('student', 'NN'), ('2019', 'CD'), ('sharing', 'VBG'), ('wonderful', 'JJ'), ('journey', 'NN'), ('iiitb', 'NN'), ('iiitb10100', 'NN'), ('journey', 'NN'), ('career', 'NN'), ('collegeexperience', 'NN')]","['vineet', 'reddy', 'student', 'journey', 'iiitb', 'iiitb10100', 'journey', 'career', 'collegeexperience']",0,0,3
790,"brilliant work on icts in education by @moresundays902, @srrreal & prof. amit prakash from @iiitb_official presented at @idia2020! looking forward to reading the paper!pic.twitter.com/jft5pmays3",Soumyo,1243146250926477312,2020-03-26 12:02:17,[],soumyoin,3.0,8.0,,0.6579999999999999,Positive,5,0.006880733944954129,0.0010494555949101404,0.4548222604936534,Brilliant work on ICTs in Education by @MoreSundays902 @SrrReal Prof Amit Prakash from @IIITB_official presented at @idia2020 Looking forward to reading the paper!pic.twitter.com/Jft5pmAys3,"['brilliant', 'work', 'icts', 'education', 'moresundays902', 'srrreal', 'prof', 'amit', 'prakash', 'iiitb_official', 'presented', 'idia2020', 'looking', 'forward', 'reading', 'paper', 'pic', 'twitter', 'com', 'jft5pmays3']","[('brilliant', 'JJ'), ('work', 'NN'), ('icts', 'NNS'), ('education', 'VBP'), ('moresundays902', 'JJ'), ('srrreal', 'JJ'), ('prof', 'NN'), ('amit', 'NN'), ('prakash', 'VBP'), ('iiitb_official', 'JJ'), ('presented', 'VBN'), ('idia2020', 'NN'), ('looking', 'VBG'), ('forward', 'RB'), ('reading', 'VBG'), ('paper', 'NN'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('jft5pmays3', 'NN')]","['work', 'icts', 'prof', 'amit', 'idia2020', 'paper', 'pic', 'twitter', 'com', 'jft5pmays3']",0,1,5
791,thanks @silviahedley!,Pradyumna Taduri,1243145272101728256,2020-03-26 11:58:24,[],_Pradyumna__,0.0,1.0,,0.4926,Positive,4,0.0,0.00013118194936376755,0.005247277974550702,Thanks @SilviaHedley!,"['thanks', 'silviahedley']","[('thanks', 'NNS'), ('silviahedley', 'VBP')]",['thanks'],0,0,4
792,pradyumna taduri @iiitb_official on ict interventions in indian rural public schools - exploring new digitally-enabled ways to encourage students to set classroom agenda #ict4d #idia2020pic.twitter.com/wcsoiosxei,Silvia Masiero,1243136057471877120,2020-03-26 11:21:47,"['ICT4D', 'IDIA2020pic']",SilviaHedley,5.0,13.0,,0.5106,Positive,4,0.011467889908256881,0.0017053653417289782,0.7562880081645721,Pradyumna Taduri @IIITB_official on ICT interventions in Indian rural public schools exploring new digitally-enabled ways to encourage students to set classroom agenda #ICT4D #IDIA2020pic.twitter.com/wcsoioSxei,"['pradyumna', 'taduri', 'iiitb_official', 'ict', 'interventions', 'indian', 'rural', 'public', 'schools', 'exploring', 'new', 'digitally', 'enabled', 'ways', 'encourage', 'students', 'set', 'classroom', 'agenda', 'ict4d', 'idia2020pic', 'twitter', 'com', 'wcsoiosxei']","[('pradyumna', 'NN'), ('taduri', 'VBZ'), ('iiitb_official', 'JJ'), ('ict', 'NN'), ('interventions', 'NNS'), ('indian', 'JJ'), ('rural', 'JJ'), ('public', 'JJ'), ('schools', 'NNS'), ('exploring', 'VBG'), ('new', 'JJ'), ('digitally', 'RB'), ('enabled', 'VBN'), ('ways', 'NNS'), ('encourage', 'VB'), ('students', 'NNS'), ('set', 'VB'), ('classroom', 'NN'), ('agenda', 'NN'), ('ict4d', 'NN'), ('idia2020pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('wcsoiosxei', 'NN')]","['pradyumna', 'ict', 'interventions', 'schools', 'ways', 'students', 'classroom', 'agenda', 'ict4d', 'idia2020pic', 'twitter', 'com', 'wcsoiosxei']",0,1,5
793,"announcement

the summer school 2020 is canceled in the wake of aicte notification on summer internships this year due to covid-19 pandemic.

#iiitb #iiitbangalore #summerschoolpic.twitter.com/uzumgt1hvv",IIIT Bangalore,1243120273752076288,2020-03-26 10:19:03,"['IIITB', 'IIITBangalore', 'Summerschoolpic']",IIITB_official,0.0,2.0,1.0,0.0,Neutral,3,0.0,0.0002623638987275351,0.010494555949101404,Announcement The Summer School 2020 is canceled in the wake of AICTE notification on summer internships this year due to Covid-19 pandemic. #IIITB #IIITBangalore #Summerschoolpic.twitter.com/uZuMGt1Hvv,"['announcement', 'summer', 'school', '2020', 'canceled', 'wake', 'aicte', 'notification', 'summer', 'internships', 'year', 'due', 'covid', '19', 'pandemic', 'iiitb', 'iiitbangalore', 'summerschoolpic', 'twitter', 'com', 'uzumgt1hvv']","[('announcement', 'NN'), ('summer', 'NN'), ('school', 'NN'), ('2020', 'CD'), ('canceled', 'VBD'), ('wake', 'NN'), ('aicte', 'NN'), ('notification', 'NN'), ('summer', 'NN'), ('internships', 'NNS'), ('year', 'NN'), ('due', 'JJ'), ('covid', 'NN'), ('19', 'CD'), ('pandemic', 'JJ'), ('iiitb', 'NN'), ('iiitbangalore', 'NN'), ('summerschoolpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('uzumgt1hvv', 'NN')]","['announcement', 'summer', 'school', 'wake', 'aicte', 'notification', 'summer', 'internships', 'year', 'covid', 'iiitb', 'iiitbangalore', 'summerschoolpic', 'twitter', 'com', 'uzumgt1hvv']",0,0,3
794,"#myiiitbexperience

“ my experience here at iiit bangalore has been very rewarding as college gave me the chance to sharpen my skills in my field of choice”

#iiitb #iiitb10100 #iiitbangalore #mtech #studentspeakpic.twitter.com/nwgpun6wqm",IIIT Bangalore,1243092169306431488,2020-03-26 08:27:23,"['MyIIITBExperience', 'IIITB', 'IIITB10100', 'IIITBangalore', 'MTech', 'StudentSpeakpic']",IIITB_official,0.0,1.0,1.0,0.6901,Positive,5,0.0,0.00013118194936376755,0.005247277974550702,#MyIIITBExperience My experience here at IIIT Bangalore has been very rewarding as college gave me the chance to sharpen my skills in my field of choice” #IIITB #IIITB10100 #IIITBangalore #MTech #StudentSpeakpic.twitter.com/NwGpUn6wQm,"['myiiitbexperience', 'experience', 'iiit', 'bangalore', 'rewarding', 'college', 'gave', 'chance', 'sharpen', 'skills', 'field', 'choice', 'iiitb', 'iiitb10100', 'iiitbangalore', 'mtech', 'studentspeakpic', 'twitter', 'com', 'nwgpun6wqm']","[('myiiitbexperience', 'NN'), ('experience', 'NN'), ('iiit', 'NN'), ('bangalore', 'IN'), ('rewarding', 'VBG'), ('college', 'NN'), ('gave', 'VBD'), ('chance', 'NN'), ('sharpen', 'JJ'), ('skills', 'NNS'), ('field', 'NN'), ('choice', 'NN'), ('iiitb', 'NN'), ('iiitb10100', 'NN'), ('iiitbangalore', 'NN'), ('mtech', 'NN'), ('studentspeakpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('nwgpun6wqm', 'NN')]","['myiiitbexperience', 'experience', 'iiit', 'college', 'chance', 'skills', 'field', 'choice', 'iiitb', 'iiitb10100', 'iiitbangalore', 'mtech', 'studentspeakpic', 'twitter', 'com', 'nwgpun6wqm']",0,0,3
795,"wish you all happy ugadi.

make your festival memorable by spending quality time with your loved ones. stay home, stay safe.

#iiitb #iiitb10100 #iiitbangalore #happyugadipic.twitter.com/rt4emwcncd",IIIT Bangalore,1242695487867645952,2020-03-25 06:11:07,"['IIITB', 'IIITB10100', 'IIITBangalore', 'HappyUgadipic']",IIITB_official,0.0,5.0,1.0,0.9468,Positive,5,0.0,0.0006559097468188378,0.02623638987275351,Wish you all Happy Ugadi. Make your festival memorable by spending quality time with your loved ones Stay Home Stay Safe. #IIITB #IIITB10100 #IIITBangalore #HappyUgadipic.twitter.com/rT4EMWCncd,"['wish', 'happy', 'ugadi', 'make', 'festival', 'memorable', 'spending', 'quality', 'time', 'loved', 'ones', 'stay', 'home', 'stay', 'safe', 'iiitb', 'iiitb10100', 'iiitbangalore', 'happyugadipic', 'twitter', 'com', 'rt4emwcncd']","[('wish', 'JJ'), ('happy', 'JJ'), ('ugadi', 'JJ'), ('make', 'NN'), ('festival', 'NN'), ('memorable', 'JJ'), ('spending', 'NN'), ('quality', 'NN'), ('time', 'NN'), ('loved', 'VBN'), ('ones', 'NNS'), ('stay', 'VBP'), ('home', 'RB'), ('stay', 'VBP'), ('safe', 'JJ'), ('iiitb', 'NN'), ('iiitb10100', 'NN'), ('iiitbangalore', 'NN'), ('happyugadipic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('rt4emwcncd', 'NN')]","['make', 'festival', 'spending', 'quality', 'time', 'ones', 'iiitb', 'iiitb10100', 'iiitbangalore', 'happyugadipic', 'twitter', 'com', 'rt4emwcncd']",0,1,3
796,"founded by vaidy narayanan & shiva nagarajan, the bengaluru startup, bionic yantra has built an assistive robotic device that can accelerate the rehabilitation of individuals with spinal injuries.

@bionicyantra @socialalphain @abilitylab @iiitb_officialhttps://yourstory.com/socialstory/2020/03/startup-robotic-device-spinal-injury-mobility …",Think Change India,1242688047776333824,2020-03-25 05:41:33,[],ThinkChangeIND,0.0,0.0,,0.0,Neutral,3,0.0,0.0,0.0,Founded by Vaidy Narayanan Shiva Nagarajan the Bengaluru startup Bionic Yantra has built an assistive robotic device that can accelerate the rehabilitation of individuals with spinal injuries. @BionicYantra @SocialAlphaIN @AbilityLab @ …,"['founded', 'vaidy', 'narayanan', 'shiva', 'nagarajan', 'bengaluru', 'startup', 'bionic', 'yantra', 'built', 'assistive', 'robotic', 'device', 'accelerate', 'rehabilitation', 'individuals', 'spinal', 'injuries', 'bionicyantra', 'socialalphain', 'abilitylab']","[('founded', 'VBN'), ('vaidy', 'NN'), ('narayanan', 'NN'), ('shiva', 'NN'), ('nagarajan', 'JJ'), ('bengaluru', 'NN'), ('startup', 'NN'), ('bionic', 'JJ'), ('yantra', 'NN'), ('built', 'VBN'), ('assistive', 'JJ'), ('robotic', 'JJ'), ('device', 'NN'), ('accelerate', 'NN'), ('rehabilitation', 'NN'), ('individuals', 'NNS'), ('spinal', 'JJ'), ('injuries', 'NNS'), ('bionicyantra', 'VBP'), ('socialalphain', 'NN'), ('abilitylab', 'NN')]","['vaidy', 'narayanan', 'shiva', 'bengaluru', 'startup', 'yantra', 'device', 'accelerate', 'rehabilitation', 'individuals', 'injuries', 'socialalphain', 'abilitylab']",0,0,3
797,"founded by vaidy narayanan & shiva nagarajan, the bengaluru startup, bionic yantra has built an assistive robotic device that can accelerate the rehabilitation of individuals with spinal injuries.

@bionicyantra @socialalphain @abilitylab @iiitb_official
https://yourstory.com/socialstory/2020/03/startup-robotic-device-spinal-injury-mobility …",SocialStory,1242687658377105408,2020-03-25 05:40:00,[],_SocialStory,2.0,8.0,,0.0,Neutral,3,0.0045871559633027525,0.0010494555949101404,0.31720758159457074,Founded by Vaidy Narayanan Shiva Nagarajan the Bengaluru startup Bionic Yantra has built an assistive robotic device that can accelerate the rehabilitation of individuals with spinal injuries. @BionicYantra @SocialAlphaIN @AbilityLab @IIITB_official …,"['founded', 'vaidy', 'narayanan', 'shiva', 'nagarajan', 'bengaluru', 'startup', 'bionic', 'yantra', 'built', 'assistive', 'robotic', 'device', 'accelerate', 'rehabilitation', 'individuals', 'spinal', 'injuries', 'bionicyantra', 'socialalphain', 'abilitylab', 'iiitb_official']","[('founded', 'VBN'), ('vaidy', 'NN'), ('narayanan', 'NN'), ('shiva', 'NN'), ('nagarajan', 'JJ'), ('bengaluru', 'NN'), ('startup', 'NN'), ('bionic', 'JJ'), ('yantra', 'NN'), ('built', 'VBN'), ('assistive', 'JJ'), ('robotic', 'JJ'), ('device', 'NN'), ('accelerate', 'NN'), ('rehabilitation', 'NN'), ('individuals', 'NNS'), ('spinal', 'JJ'), ('injuries', 'NNS'), ('bionicyantra', 'VBP'), ('socialalphain', 'JJ'), ('abilitylab', 'JJ'), ('iiitb_official', 'NN')]","['vaidy', 'narayanan', 'shiva', 'bengaluru', 'startup', 'yantra', 'device', 'accelerate', 'rehabilitation', 'individuals', 'injuries', 'iiitb_official']",0,1,3
