,id_review,rating,compound,Sentiment,pred,temp_pred,fin_pred
ChZDSUhNMG9nS0VJQ0FnSUQwMHN5NklBEAE,"Lovely professional University exactly Like its name.  Verified Tushar, 22 Sep 2019 | BBA + MBA - Batch of 2023  Placements : Placement are very good here. The highest package that listened is about 1 crore. But in my field I heard that the highest package is 28 lacks with the average of 8 Lacs per annum. General they offered Management jobs in our field. I think they are giving 94 % of students placed in the company. Infrastructure : Infrastructure is very good. Classes are also very good and big. All the classes have air conditioners. Wi-Fi is slow here. There are two Wi-Fi in the camp...more  4.4   Really good Exposure and Beautiful campus.  Verified Siddharth, 22 Sep 2019 | B.Tech. in Computer Science and Engineering - Batch of 2023  Placements : Around 80% are placed. The highest package is 41.6 LPA from Microsoft  the lowest package is around 1.44 LPA from Delta Trophies Average is around 4 to 5 LPA  Amazon, Microsoft, Bosch, Tech Mahindra, Capgemini, Cognizant, etc. Are some top recruiting companies in CSE course. Some of the job profiles are Software Developer, Web Developer, Pentester, Cloud Computing, and many managerial posts too. Infrastructure : There are 2 official Wi-Fi in the campus Lpu Hostel...more  4.2   It is a good university for the overall development of students.  Verified Yubaraj, 11 Sep 2019 | B.Tech. in Computer Science and Engineering - Batch of 2023  Placements : I'm still pursuing at this college. I know only about the last year's, i.e., the highest salary package offered was 48 LPA. Top recruiting companies are Amazon, Microsoft. Google also recruit students from LPU. Infrastructure : Classrooms are good. The only problem is that the speed of Wi-Fi and internet connectivity on the campus. Sometimes it also becomes 3G, and within the block, it is very hard to find internet. Hostel facilities are good, and the internet sp...more  4.2   Review of LPU - Lovely Professional University.  Verified Bhanukiran Reddy, 10 Sep 2019 | B.Tech. in Computer Science and Engineering - Batch of 2023  Placements : In our course, about 90% of the students are placed in various companies. The highest salary package offered is 9 LPA, and the lowest salary package offered is 4 LPA. Almost 95% of the students got an internship from our course. Top recruiting companies like Amazon, Google, Bosch, Tesla, etc., visited the campus. It is a good University. Infrastructure : The college provides facilities like a good Wi-Fi network, good labs, excellent library, etc. The quality of ho...more  5.0   Impressed with the faculty.  Verified Sumit, 08 Sep 2019 | B.Tech. in Computer Science and Engineering - Batch of 2023  Placements : Many of the students, near about 90% students were placed previous to previous year from CSE branch. Most frequently visiting companies include Wipro, Cognizant and hacker earth. Many students are also placed in core companies. The overall placement and salary package is also great. Maximum salary package was 29 Lacs. Infrastructure : Infrastructure in lovely professional university is best in itself. No university can beat lpu on basis of its facilities and infr...more  4.6   Everything is good at this university.  Verified Lahari, 08 Sep 2019 | B.Tech. in Computer Science and Engineering - Batch of 2023  Placements : Actually, I don't know the exact percentage of how many students got placed in our course, but I have heard that most of them where placed in 3rd semester and some of them are placed in 4th semester. The top roles offered by companies like Google, Bosch, etc., and it is really good to get good opportunities. Students have a bright future from this university. Infrastructure : Already everyone knows that lovely professional university library is the largest library...more  4.6   I want to suggest this college, and it is a world-level university.  Verified Shivam, 07 Sep 2019 | B.Sc. (Hons.) in Agriculture - Batch of 2023  Placements : Almost 70% of the students are placed in many agricultural chemicals, fertilizer, pesticides, labs, companies or farm. The highest salary package offe",5.0,0.9988,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUQwLUs3NHp3RRAB,"It is very big University. And all types of are available here. Approximately 50000 student are study in lpu. Lpu is also have high placement. And good company as Google, Microsoft etc recruit from lpu.lpu have most of all distance learning courses. And in distance learning courses they provide lots of facility.",4.0,0.4404,Positive,4,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUQwX3VQY0RREAE,Nice infrastructure and facilities but lacks the quality of teacher's !,4.0,0.2942,Positive,4,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURZamFtR1VBEAE,very good University. staying here for 18 days for course work . guest rooms are good. 700 rs per day charge. internet slow or not available. lot of food options near by. 50 rs per plate at University mess or lots of lots of shops available throughout the campus within University.,5.0,0.5563,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURrNnJyR2JBEAE,Lovely is amazing university. The campus is situated on NH and well connected to other cities. The nearest railway station is Phagwara and frequent Bus and Auto are available to reach university campus.,5.0,0.9291,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNVd2VXSXd3RRAB,"One of the best place to study in India. Honestly, The environment of LPU is exactly same as which we required to study well. The place includes food areas, parking system, and much more. This university consists of plethora of branches.",5.0,0.8519,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNNdmVxM2VREAE,The best private university in india . It not only provides is woth the education bit also provides with the extra curricular activities.,5.0,0.6369,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNNNDZEeWRBEAE,"Great experience, very neat and clean and green campus.",5.0,0.8849,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURVMGRfWk5REAE,"Good university to study courses like CSE,IT and other software courses which have high placement opportunities. We will have a very fantastic campus life here.",4.0,0.8977,Positive,5,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUMwdGVXbGpBRRAB,LPU has a huge campus. It's around 600 acre large campus. The diversity of LPU is good. people come across the all over india. Some people are also from foreign countries.,5.0,0.6369,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNjbzR5VlhREAE,beautiful view of sunrise from lpu,5.0,0.5994,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNNbi1lU0RnEAE,"international level studies, foreign students too, full safety in campus",5.0,0.4215,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUMwdnBuM1F3EAE,I can't assign 0 stars. But i just came here to specially rate them as low as i can and few more (20 to 30) students will rate 1 star in few minutes because they will frustrate you on basis of some documents and they will reject it every-time and then they will block your attendance. 2 of my friends leaved this university in 3rd semester only because of this reason. I can say LPU is one of the best university in terms of marketing they spend millions of iNR in marketing to gather crowd and make hype in market. If you want real review just ask 3rd or 4th semester students from LPU (they have good experience),1.0,0.296,Positive,4,2.5,2
ChdDSUhNMG9nS0VJQ0FnSUNjdGNMS3dRRRAB,good University for distance education..,4.0,0.4404,Positive,4,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURNdk1QWGRREAE,That's place where can I learned about future plan and work for it.,5.0,0.0,Neutral,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURVNXMySjFRRRAB,It's a very neat surrounding but has injured dogs roaming around which makes it disgusting. More over it has poor drainage system. But LPU is happy and lovely place to be inspite of that. I love this school.,5.0,0.7843,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUMwdm9XamFBEAE,I can't assign 0 stars. But i just came here to specially rate them as low as i can and few more (20 to 30) students will rate 1 star in few minutes because they will frustrate you on basis of some documents and they will reject it every-time and then they will block your attendance. 2 of my friends leaved this university in 3rd semester only because of this reason. I can say LPU is one of the best university in terms of marketing they spend millions of iNR in marketing to gather crowd and make hype in market. If you want real review just ask 3rd or 4th semester students from LPU (they have good experience),1.0,0.296,Positive,4,2.5,2
ChZDSUhNMG9nS0VJQ0FnSUNzd2VEeFhnEAE,Crazy start to new life will be.,5.0,-0.34,Negative,2,3.5,4
ChZDSUhNMG9nS0VJQ0FnSURVeTl6RFFnEAE,Good university environment  and also good for CSE/IT as well as other streams so,5.0,0.7845,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUMwejZLZ2FnEAE,"Unquestionably, it is worth taking admission in LPU. It is good university known for its faculty, infrastructure and placement. They know the value of education, so LPU’s main aim making the professional education from local to worldwide level and from the classroom to the web centered education. Curriculum for all classes is revised after every 6 months. It is bench- marked with some of the best universities of the world. It is up-to-date and linked closely with employer demands making our students ‘best fits’. Curriculum, teaching & learning, and assessment strategies are fruitfully aligned with the planned learning outcomes and reflect the achievement of higher order learning and mastery rather than traditional education approach of direct instruction of facts and accumulation of credits. It’s a value based education system. From development of applications to wonderful innovations like Quadcopter, Gesture controlled wheelchair, Autonomous Rover etc., our education system is dedicatedly converting the brick and mortar classroom to outcome based learning. Placements: Placements record are excellent in the university. Last year, state cabinet minister Mr. Charanjit Singh Channi inaugurated ‘Mega Job Fair’ at LPU. Some top companies from the core manufacturing sector, to contemplate the challenges and opportunities for freshers in the job arena. ASSOCHAM (Associated Chamber of Commerce and Industry of India) rated LPU as Best Private University with regards to placements. Zee News Survey rated us as 11th Best in India in Placements. Several Big Brands of the industry have visited LPU campus during academic session 2016-2017 for campus placements, students training/workshops, faculty development, etc. and the process is still going on at full pace. Around 250 companies visit every year for campus-placement of students from LPU.",5.0,0.9893,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUMwdm9XLVV3EAE,I can't assign 0 stars. But i just came here to specially rate them as low as i can and few more (20 to 30) students will rate 1 star in few minutes because they will frustrate you on basis of some documents and they will reject it every-time and then they will block your attendance. 2 of my friends leaved this university in 3rd semester only because of this reason. I can say LPU is one of the best university in terms of marketing they spend millions of iNR in marketing to gather crowd and make hype in market. If you want real review just ask 3rd or 4th semester students from LPU (they have good experience),1.0,0.296,Positive,4,2.5,2
ChdDSUhNMG9nS0VJQ0FnSUNjeThuT2p3RRAB,Infrastructure is osm but the fee becomes very high,3.0,0.0,Neutral,3,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNNN3ByeHlRRRAB,Campus is good... some of the admission staff are irritating...they don't know how to treat students...they will definitely feel like quitting taking admission in the college..,3.0,0.8689,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURJNjZHSUhnEAE,Esteemed campus and largest campus in India. Education is very good with good number of facilities. Lot of scope in research and development with number of research papers published in International and National Journals and Conferences. Technology is beyond the edge here. Come and enjoy the campus.,4.0,0.9195,Positive,5,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUMwMXEzSG9BRRAB,Biggest mistake was to join this university.....freshers b like owww top private univrsity large campus. N mainly attractive schoolarship.. my life is going to b awsome.. after joining... Bc har taraf se gaand mar raha hain ye university.... N onc u r lpu student u will know kitna kamata hain lpu that too wit ur bck lock and re appear... N tension maat le reappear toh lagani hi hain paisa v toh kamani hain...n get ready to get treat of attendance block in every situation... Life of lpu..trash,1.0,0.7184,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUMweGM2UzdnRRAB,Behaviour of staff is good in distance education department.,5.0,0.4404,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUMweXZuQ1N3EAE,"If u r among the 80% + student and u r consistent at ur studies then LPU is a good option. But if you are not then LPU can give u reappears and eventually backlogs which are tougher to clear than regular exams and thus student's degrees get extended by 1 or 2 years. It happens with around 50% of students. Btech departments, Computer Applications, Agriculture, Biotech are the ones doing it nd mostly in non sectorial courses like mathematics, quantative aptitude, physics etc. Smaller departments are totally opposite and dont have such issues.  LPU- good for R&D, great for co - curricular and extra curricular activities, music, dancing,  good for sports.  LPU- good for facilities except slow wifi and worse mess food.but der are lot food stalls inside the campus.",3.0,0.9659,Positive,5,4.0,4
